Gender_F,Race_BLACK,Age_at_Release_18-22,Age_at_Release_23-27,Age_at_Release_28-32,Age_at_Release_33-37,Age_at_Release_38-42,Age_at_Release_43-47,Age_at_Release_48 or older,Gang_Affiliated,Prior_Arrest_Episodes_Felony_high,Prior_Arrest_Episodes_Property_high,Prior_Arrest_Episodes_Drug_high,Prior_Conviction_Episodes_Felony_high,Percent_Days_Employed,Jobs_Per_Year,Avg_Days_per_DrugTest,DrugTests_Cocaine_Positive,Delinquency_Reports_high,Supervision_Risk_Score_First,Recidivism_Within_3years
False,False,False,False,True,False,False,False,False,False,1,0,0,0,0.0,0.0,270.0,0.0,0,5.0,True
False,False,False,False,False,False,True,False,False,True,1,1,0,1,1.0,2.0,100.0,0.0,0,8.0,True
False,False,False,False,False,True,False,False,False,True,1,0,1,1,0.991440799,0.521041369,70.1,0.0,1,10.0,True
False,True,False,False,True,False,False,False,False,False,1,0,0,0,0.002919708,1.066423358,88.534876399,0.0,0,6.0,True
False,False,False,False,True,False,False,False,False,False,1,1,0,1,0.995548961,0.541913947,26.96,0.0,1,10.0,True
False,False,False,False,False,False,False,True,False,False,1,0,1,1,0.824317362,0.376352396,242.625,0.0,0,7.0,False
False,True,False,False,False,True,False,False,False,False,1,0,0,0,0.0,0.0,21.16666667,0.0,0,6.0,True
True,False,False,False,False,False,False,True,False,True,1,0,1,0,1.0,1.756009615,46.693356795,0.001481546,0,6.0,False
False,False,False,False,False,False,False,True,False,False,1,1,0,1,0.0,0.0,189.0,0.0,0,10.0,True
False,True,False,False,False,True,False,False,False,False,1,1,0,0,1.0,2.0,35.0,0.0,0,10.0,True
False,False,False,False,False,False,False,False,True,False,1,0,0,1,0.0,0.0,252.58380874,0.0,1,9.0,False
False,False,False,False,False,True,False,False,False,False,1,0,0,1,0.738636364,1.0,110.693514651,0.000414301,0,3.0,False
False,False,False,False,False,False,False,False,True,False,1,0,0,1,0.220558203,0.497277059,122.4166667,0.0,1,7.0,True
False,False,False,False,False,False,True,False,False,False,1,0,1,0,0.0,0.0,13.11111111,0.0,0,5.0,True
False,False,False,True,False,False,False,False,False,False,1,0,0,0,0.915254237,1.0,19.66666667,0.0,0,8.0,True
True,False,False,False,False,False,False,True,False,False,1,1,0,1,0.687619048,0.695714286,75.0,0.0,0,9.0,True
False,True,False,False,True,False,False,False,False,True,1,0,0,0,0.0,0.0,50.8,0.0,0,5.0,False
True,False,False,False,False,False,False,True,False,False,1,1,0,0,1.0,0.861438679,169.6,0.0,0,3.0,False
False,False,False,False,False,True,False,False,False,False,1,1,1,0,0.996318115,0.268961708,123.4545455,0.0,1,9.0,False
False,True,False,False,False,False,True,False,False,False,1,0,0,0,1.0,3.0,87.75,0.0,0,4.0,True
True,False,False,False,False,False,False,True,False,False,1,0,1,1,1.0,1.304464286,50.90909091,0.0,0,7.0,False
False,False,False,False,True,False,False,False,False,False,1,1,0,1,0.302428256,0.403145695,34.84615385,0.0,0,7.0,True
False,False,False,False,False,False,False,False,True,False,1,0,1,1,0.897247706,0.670183486,54.5,0.0,0,4.0,True
False,False,False,False,False,True,False,False,False,False,1,0,0,1,0.0,0.0,81.755421354,1.599e-06,0,5.0,True
False,True,False,False,False,True,False,False,False,False,1,0,0,0,0.109090909,1.0,36.66666667,0.0,0,4.0,True
False,False,False,False,False,False,False,False,True,False,1,1,0,1,0.685714286,1.0,23.33333333,0.0,0,10.0,True
False,False,False,False,False,False,True,False,False,False,1,0,0,0,0.353846154,2.408241758,75.83333333,0.0,1,4.0,True
False,False,False,False,False,True,False,False,False,False,1,0,0,0,0.024020228,0.461757269,79.1,0.0,0,8.0,False
False,False,False,False,False,False,False,True,False,False,1,1,0,1,0.768656716,1.090298507,51.53846154,0.0,1,5.0,True
False,False,False,False,False,False,False,True,False,False,1,0,0,1,0.456805469,0.227004351,40.225,0.0,0,9.0,False
False,True,False,False,False,True,False,False,False,False,1,1,0,0,1.0,0.818946188,89.2,0.0,0,8.0,True
False,False,False,False,False,False,True,False,False,False,1,1,0,1,0.092797784,0.505886427,361.0,0.0,1,7.0,True
True,False,False,False,False,False,False,True,False,False,1,1,0,1,1.0,3.899466192,93.66666667,0.166666672,0,8.0,True
False,False,False,False,False,False,False,False,True,False,1,0,0,1,0.0,0.0,44.69230769,0.0,1,6.0,False
False,False,False,False,False,True,False,False,False,False,1,0,0,1,0.33197832,0.494918699,49.2,0.0,1,9.0,True
False,True,False,False,True,False,False,False,False,False,1,0,0,0,0.0,0.0,229.6666667,0.0,0,10.0,True
False,True,False,False,False,False,True,False,False,False,1,1,0,1,0.0,0.0,120.6666667,0.0,0,9.0,True
True,True,False,False,False,False,False,True,False,False,1,1,0,0,0.0,0.0,31.5,0.0,0,2.0,False
False,True,False,False,False,False,False,True,False,False,1,0,0,1,0.969863014,1.0,21.47058824,0.0,0,2.0,False
False,False,False,False,False,True,False,False,False,False,1,1,0,0,1.0,3.0,44.0,0.0,0,8.0,False
False,True,False,False,False,True,False,False,False,False,1,0,0,1,0.0,0.0,21.05,0.0,0,3.0,True
True,False,False,False,False,True,False,False,False,True,1,0,1,1,0.128598848,0.350527831,49.61904762,0.0,0,8.0,False
False,True,False,False,False,False,False,True,False,True,1,1,0,1,0.322580645,0.841589862,72.33333333,0.166666672,0,10.0,True
False,True,False,False,False,True,False,False,False,True,1,0,1,1,0.786324786,1.040598291,27.0,0.03846154,0,10.0,True
False,True,False,False,False,False,False,True,False,False,0,0,0,0,0.994419643,0.407645089,34.46153846,0.0,0,10.0,False
False,False,False,False,True,False,False,False,False,False,1,0,1,0,0.075868373,0.333866545,364.6666667,0.0,0,4.0,True
False,True,False,False,True,False,False,False,False,False,1,0,0,0,0.952622673,1.236040609,197.0,0.0,0,5.0,False
False,False,False,False,False,False,False,True,False,False,1,0,0,1,0.0,0.0,33.03846154,0.0,0,4.0,True
False,True,False,False,True,False,False,False,False,False,0,0,0,0,0.876712329,0.800547945,114.0625,0.0,1,10.0,True
False,True,False,False,False,True,False,False,False,False,1,0,1,0,0.55027933,2.0,119.3333333,0.0,0,3.0,False
True,True,False,False,False,True,False,False,False,False,1,1,0,1,0.519830028,1.552053824,22.77419355,0.0,0,9.0,False
False,False,False,False,False,False,False,False,True,False,1,1,0,0,0.0,0.0,9.416666667,0.0625,1,3.0,True
False,False,False,False,True,False,False,False,False,False,1,1,0,0,0.510688836,0.867577197,15.295837978,6.083e-06,0,5.0,True
False,True,False,False,True,False,False,False,False,True,1,1,0,0,0.549872123,1.868286445,195.5,0.0,0,9.0,True
False,False,False,False,False,False,True,False,False,False,1,1,0,1,0.489795918,0.745408163,10.20833333,0.0,0,9.0,True
False,True,False,False,False,False,False,True,False,False,1,1,0,1,0.46,1.82625,36.36363636,0.0,0,8.0,True
False,True,False,False,False,True,False,False,False,False,1,0,1,0,0.778588808,0.355474453,228.3333333,0.0,0,5.0,False
True,False,False,False,False,False,True,False,False,False,1,0,0,0,0.844311377,1.640344311,55.66666667,0.0,0,6.0,True
False,True,False,False,False,False,False,False,True,False,1,0,1,0,0.763052209,0.293373494,27.06521739,0.0,0,2.0,False
True,False,False,False,False,False,True,False,False,False,1,1,0,0,0.881818182,1.0,163.957248721,1.139e-06,0,3.0,True
False,False,False,False,True,False,False,False,False,False,1,0,0,0,1.0,0.348520992,524.0,0.0,1,10.0,True
False,False,False,False,False,False,True,False,False,False,1,0,0,0,0.958115183,0.956151832,76.4,0.0,0,3.0,True
False,True,False,False,False,False,False,False,True,False,1,0,0,0,0.97310757,0.363794821,48.216351847,0.010032173,0,3.0,False
False,False,False,False,False,False,True,False,False,False,1,1,0,1,0.896551724,1.0,9.0,0.034482758,1,6.0,True
False,False,False,False,False,True,False,False,False,False,1,0,1,0,1.0,2.0,6.55,0.0,0,4.0,True
True,False,False,False,False,False,False,False,True,False,1,1,0,1,0.0,0.0,20.55,0.0,0,8.0,False
False,True,False,False,True,False,False,False,False,True,1,0,1,1,1.0,1.598468271,17.57692308,0.0,1,8.0,True
False,False,False,False,False,False,False,False,True,False,1,1,0,1,1.0,2.0,91.0,0.0,1,8.0,False
False,True,False,False,False,False,False,False,True,False,1,1,0,0,0.987951807,1.46686747,20.32653061,0.0,1,3.0,True
False,False,False,False,False,False,False,False,True,False,1,1,0,1,0.0782042,0.264482259,197.2857143,0.0,0,8.0,True
False,False,False,False,False,False,False,False,True,False,1,0,0,1,0.0,0.0,103.660384908,0.024089053,0,2.0,False
False,False,False,False,False,False,False,True,False,False,1,1,0,1,0.841075795,0.446515892,272.6666667,0.0,0,7.0,False
True,False,False,False,False,False,False,False,True,False,1,0,0,0,0.0,0.0,129.3846154,0.0,0,4.0,True
False,True,False,False,False,True,False,False,False,False,1,0,0,0,0.699186992,0.742378049,30.75,0.0,0,5.0,False
False,False,False,False,False,False,True,False,False,False,1,1,0,0,0.007518797,0.915413534,17.517198958,0.001004187,0,5.0,True
True,False,False,False,False,False,True,False,False,True,1,0,0,0,0.0,0.0,65.66666667,0.0,1,7.0,True
False,False,False,False,False,False,False,False,True,False,1,0,0,0,0.0,0.0,10.263696015,0.047244836,0,3.0,False
False,False,False,False,False,True,False,False,False,False,1,1,0,1,1.0,1.0,6.434782609,0.086956523,1,7.0,True
False,True,False,False,True,False,False,False,False,True,1,1,0,1,0.0,0.0,66.5,0.0,0,8.0,True
False,True,False,False,False,False,False,False,True,False,1,0,0,1,0.0,0.0,9.58974359,0.102564104,1,3.0,False
False,True,False,False,False,False,False,True,False,False,1,1,0,1,0.0,0.0,117.5,0.0,0,5.0,True
False,True,False,False,False,True,False,False,False,False,1,0,1,0,0.961319681,0.41552901,175.8,0.0,0,7.0,False
False,True,False,False,True,False,False,False,False,True,1,0,0,1,0.430311231,0.98849797,61.58333333,0.083333336,1,8.0,True
False,False,False,False,False,False,False,True,False,False,1,1,0,0,0.117717004,0.4343044,56.06666667,0.0,1,10.0,True
True,True,False,False,False,True,False,False,False,False,1,1,0,1,1.0,1.0,20.8,0.0,0,10.0,True
False,True,False,False,False,False,False,False,True,False,1,1,0,1,0.0,0.0,84.6,0.200000003,0,8.0,True
False,True,False,False,False,True,False,False,False,True,1,0,1,1,1.0,0.905204461,161.4,0.0,0,6.0,False
False,True,False,False,False,True,False,False,False,False,1,0,1,1,1.0,1.770193861,24.76,0.0,1,8.0,False
False,True,False,False,True,False,False,False,False,False,1,0,0,0,0.0,0.0,81.0,0.0,0,4.0,True
False,False,False,False,False,False,False,False,True,False,1,1,1,1,0.810055866,0.680167598,23.34782609,0.0,1,9.0,True
False,True,False,False,True,False,False,False,False,False,1,0,0,0,0.995884774,2.0,48.6,0.0,0,8.0,True
False,True,False,False,True,False,False,False,False,False,1,0,1,1,0.665280665,0.151871102,72.87878788,0.0,0,7.0,False
False,True,False,False,True,False,False,False,False,False,1,0,0,0,0.908037654,0.528964518,98.64285714,0.0,0,8.0,False
False,False,False,False,False,True,False,False,False,False,1,0,0,0,0.590021692,1.584598698,4.75257732,0.041237112,1,1.0,True
False,True,False,False,False,False,False,True,False,False,1,1,0,0,0.0,0.0,212.856244384,0.010564358,0,4.0,True
False,True,False,False,False,False,False,True,False,False,1,1,0,1,0.220190198,0.534381858,455.6666667,0.0,0,6.0,True
False,False,False,False,False,False,False,True,False,False,1,1,0,1,0.0,0.0,109.522733632,0.010272921,0,3.0,True
False,False,False,False,True,False,False,False,False,True,1,0,0,1,0.632575758,1.0,22.0,0.0,1,9.0,False
True,False,False,False,False,True,False,False,False,False,1,0,1,0,0.923705722,0.995231608,61.16666667,0.0,0,9.0,True
False,False,False,False,False,False,False,True,False,False,1,0,1,1,0.780868716,0.356515373,89.08695652,0.0,1,6.0,False
False,False,False,False,False,True,False,False,False,False,1,1,0,1,0.194824962,0.555936073,164.25,0.0,0,5.0,True
False,False,False,False,True,False,False,False,False,False,1,0,1,1,0.0,0.0,36.09090909,0.0,1,10.0,False
True,False,False,False,False,True,False,False,False,False,1,1,0,1,0.766995933,1.697850087,22.94666667,0.0,0,1.0,False
False,True,False,False,False,True,False,False,False,False,0,0,0,0,1.0,2.0,72.0,0.0,0,7.0,True
False,True,False,False,False,False,True,False,False,False,1,1,0,1,0.228013029,0.594869707,61.4,0.0,0,10.0,True
False,False,False,False,False,True,False,False,False,False,1,1,0,1,1.0,0.582535885,31.35,0.0,1,4.0,True
False,False,False,False,False,False,False,False,True,False,0,0,0,0,0.0,0.0,93.76923077,0.0,0,3.0,False
False,True,False,False,False,False,False,True,False,False,1,1,0,1,0.0,0.0,79.8,0.0,1,5.0,False
True,False,False,False,False,True,False,False,False,True,1,0,0,1,0.889395667,1.249429875,73.08333333,0.0,1,5.0,False
False,True,False,False,False,True,False,False,False,True,0,0,0,0,0.93872549,0.298406863,72.0,0.0,0,6.0,False
False,False,False,False,False,False,False,False,True,False,1,1,0,1,0.998128509,0.455708047,178.1111111,0.0,0,1.0,False
False,False,False,False,False,False,True,False,False,False,1,0,0,1,0.045954046,0.364885115,250.25,0.25,0,9.0,True
False,True,False,False,False,True,False,False,False,False,1,0,1,0,0.0,0.0,65.31818182,0.090909094,1,10.0,True
False,True,False,False,False,True,False,False,False,False,1,0,1,0,0.966981132,1.0,7.571428571,0.0,0,10.0,True
False,True,False,False,False,True,False,False,False,False,1,1,0,1,0.0,0.0,256.6666667,0.0,0,9.0,True
False,True,False,False,False,True,False,False,False,False,1,1,0,1,0.428571429,2.898809524,126.0,0.0,0,9.0,True
False,False,False,False,False,True,False,False,False,False,1,0,0,1,0.403846154,1.109058704,49.4,0.0,1,5.0,True
False,False,False,False,False,False,True,False,False,True,1,0,0,0,0.463276836,1.0,56.327708839,0.001377518,1,4.0,True
False,False,False,False,False,False,False,True,False,False,1,0,0,1,0.0,0.0,5.931818182,0.0,0,3.0,False
False,True,False,False,False,True,False,False,False,False,1,0,1,0,0.0,0.0,63.239163029,0.000913575,0,6.0,True
False,False,False,False,True,False,False,False,False,False,1,1,0,1,0.146214099,0.953655352,95.75,0.0,0,9.0,True
False,True,False,False,False,False,True,False,False,False,1,0,0,0,0.849187935,0.847447796,71.83333333,0.0,1,7.0,False
False,True,False,False,False,True,False,False,False,False,1,1,0,1,0.844632768,1.0,118.0,0.0,0,7.0,True
False,False,False,False,False,False,True,False,False,False,1,1,0,1,1.0,1.407514451,94.36363636,0.0,1,10.0,False
False,True,False,False,False,False,False,False,True,False,1,1,1,1,0.814663951,0.185972505,37.05660377,0.0,0,1.0,False
False,False,False,False,True,False,False,False,False,False,1,0,0,0,0.682758621,0.503793103,65.90909091,0.0,1,6.0,False
False,True,False,False,False,True,False,False,False,True,1,1,0,1,0.09037037,0.541111111,43.271986496,0.000757529,0,10.0,True
False,False,False,False,False,True,False,False,False,False,1,0,0,1,1.0,2.0,53.4,0.0,0,7.0,False
False,False,True,False,False,False,False,False,False,False,0,0,0,0,1.0,1.808168317,80.8,0.0,1,7.0,True
False,False,False,False,False,False,True,False,False,False,1,0,1,1,1.0,2.0,98.66666667,0.0,0,5.0,True
True,False,False,False,False,False,False,True,False,False,1,1,0,1,0.222222222,1.0,9.0,0.0,0,9.0,True
False,True,False,False,False,False,False,False,True,False,1,0,0,0,1.0,1.0,28.0,0.0,0,2.0,False
False,True,False,False,False,True,False,False,False,False,1,0,1,1,0.0,0.0,60.11111111,0.0,1,6.0,False
False,False,False,False,False,False,True,False,False,False,1,0,0,0,0.0,0.0,34.23076923,0.0,1,5.0,True
False,True,False,False,False,False,False,False,True,False,0,0,0,0,1.0,0.746169561,244.75,0.0,0,8.0,False
False,False,False,False,True,False,False,False,False,False,1,0,0,0,1.0,1.0,12.45,0.0,1,8.0,True
False,True,False,False,False,False,True,False,False,False,1,0,0,0,1.0,1.493865031,97.8,0.0,0,8.0,False
False,True,False,False,False,False,False,True,False,False,1,1,0,1,0.756143667,1.380907372,52.9,0.0,1,6.0,False
False,True,False,False,True,False,False,False,False,False,1,0,1,1,1.0,0.764121339,191.2,0.0,0,6.0,True
False,True,False,False,False,False,False,False,True,False,1,1,0,1,0.505988024,0.729041916,83.5,0.0,0,10.0,True
False,True,False,False,True,False,False,False,False,False,1,0,0,0,1.0,1.356545961,26.925,0.0,0,6.0,True
False,True,False,False,False,True,False,False,False,False,1,0,0,0,0.964733542,0.286246082,127.6,0.0,0,5.0,False
False,True,False,True,False,False,False,False,False,True,1,0,0,0,0.0,0.0,57.2,0.0,1,8.0,True
False,False,False,False,False,True,False,False,False,False,1,0,1,1,1.0,4.0,31.011485335,0.013236259,0,6.0,True
False,True,False,False,False,False,True,False,False,False,1,0,0,0,0.0,0.0,330.0,0.0,0,4.0,False
False,True,False,False,True,False,False,False,False,False,1,1,1,0,0.642857143,1.0,87.5,0.0,1,8.0,True
False,True,False,False,False,False,False,False,True,False,1,0,1,1,0.343873518,1.443675889,101.2,0.0,0,6.0,False
False,True,False,False,False,True,False,False,False,False,1,0,0,0,0.556923077,0.561923077,162.5,0.0,0,9.0,True
False,False,False,False,True,False,False,False,False,True,1,1,0,1,0.0,0.0,2.909090909,0.090909094,1,9.0,True
False,True,False,False,False,True,False,False,False,False,1,0,1,1,0.0,0.0,38.8,0.0,0,9.0,False
False,True,False,False,False,False,False,True,False,False,1,0,1,1,0.88976378,1.437992126,254.0,0.0,0,3.0,False
False,False,False,False,False,True,False,False,False,False,1,1,1,1,0.462809917,1.006198347,145.2,0.0,0,10.0,True
False,False,False,False,False,False,False,False,True,False,1,1,1,1,1.0,1.255154639,30.63157895,0.0,0,3.0,True
False,True,False,False,False,False,True,False,False,False,1,0,0,0,1.0,2.0,82.5,0.0,0,5.0,False
False,True,False,False,False,False,False,False,True,False,1,1,1,1,0.670491803,0.598770492,305.0,0.0,0,3.0,True
False,True,False,False,True,False,False,False,False,True,1,0,0,1,0.0,0.0,116.0,0.0,1,6.0,True
False,False,False,False,False,False,True,False,False,False,1,1,1,1,0.0,0.0,104.4,0.0,1,5.0,True
False,True,False,False,True,False,False,False,False,False,1,0,0,1,0.0,0.0,71.75,0.0,0,5.0,True
False,True,False,False,False,False,False,False,True,False,1,0,0,1,0.0,0.0,14.2,0.0,0,3.0,False
False,False,False,False,False,False,False,False,True,False,1,0,1,1,0.0,0.0,316.0,0.0,1,7.0,True
False,False,False,False,False,False,True,False,False,False,1,0,0,1,0.119116793,0.212231261,573.6666667,0.0,0,9.0,True
False,False,False,False,False,False,True,False,False,False,1,0,0,0,0.248987854,0.73937247,33.131532366,0.003497844,0,4.0,True
False,True,False,False,False,False,False,True,False,True,1,1,0,0,0.0,0.0,48.4,0.0,1,8.0,True
False,False,False,False,False,False,True,False,False,False,0,0,0,0,0.661977658,0.151117087,483.4,0.0,0,3.0,False
False,True,False,False,False,True,False,False,False,False,1,0,0,0,1.0,1.27486911,36.96774194,0.0,0,6.0,False
False,False,False,False,False,True,False,False,False,False,1,1,0,0,0.0,0.0,54.06666667,0.0,1,8.0,False
False,True,False,False,False,False,True,False,False,False,1,0,1,0,1.0,1.953208556,187.0,0.0,0,3.0,False
False,False,False,False,False,False,True,False,False,False,1,1,0,1,1.0,2.0,29.91666667,0.0,1,3.0,True
False,False,False,False,True,False,False,False,False,False,1,0,0,0,0.470588235,0.467071611,48.875,0.0,0,9.0,True
False,False,False,False,False,True,False,False,False,False,1,0,0,0,0.97133758,2.0,78.5,0.0,0,5.0,True
