AgeatRelease1822,PriorArrestEpisodesDrughigh,PriorConvictionEpisodesFelonyhigh,JobsPerYear,AvgDaysperDrugTest
0,0,1,0.0,30.58333333
0,0,1,1.0,22.0625
0,0,0,2.0,16.7
0,1,1,0.0,259.422274115
0,0,1,1.781707317,136.6666667
0,0,1,0.41224605,68.15384615
0,1,1,2.0,40.5
0,1,1,0.68271028,44.58333333
0,0,1,0.0,68.41176471
0,0,1,2.0,47.16666667
0,1,1,0.167699725,94.69565217
0,1,1,4.0,11.2
0,0,1,1.375706215,53.1
0,0,0,0.0,37.625502912
0,0,0,1.0,27.33333333
0,0,1,0.781283422,31.16666667
0,0,1,0.0,42.75
0,0,0,1.0,44.25
0,0,1,0.419827586,36.25
0,0,1,0.243987976,136.0909091
0,0,1,0.0,107.1666667
0,0,0,2.0,20.3
0,0,1,0.550075301,30.18181818
0,1,1,0.15391909,197.75
0,0,1,0.0,48.8
0,0,1,0.0,49.75675676
0,0,0,0.278179741,32.825
0,0,1,0.335707721,362.6666667
0,0,0,0.0,80.789427342
0,1,1,0.951171875,36.705397929
0,0,1,0.0,76.16666667
0,1,1,0.0,16.89655172
0,0,1,2.0,174.0
0,1,0,1.0,358.0
0,1,1,2.0,27.5
0,0,1,0.51443662,473.3333333
0,0,1,0.0,78.66666667
0,1,1,0.917713568,99.5
0,0,1,0.0,125.0
0,0,0,0.541111111,25.0
0,0,1,0.0,33.3
0,1,1,0.322374228,94.41666667
0,0,0,1.781707317,43.15789474
0,0,0,1.345303867,49.36363636
0,0,0,1.735154394,42.1
0,0,0,0.75154321,194.4
0,0,1,0.0,36.72727273
0,0,1,0.0,29.33333333
0,0,1,0.0,14.33333333
0,1,1,0.0,440.5
0,0,1,1.0,69.2
0,0,1,1.197540984,122.0
0,0,1,0.723984143,100.9
0,0,0,0.475276513,73.19047619
0,0,1,0.99795082,366.0
0,1,0,0.884382567,9.076923077
0,0,0,1.143789144,239.5
0,0,1,1.0,174.0
0,0,1,0.0,323.5
0,0,1,2.0,72.5
0,0,1,0.0,55.5
0,0,1,0.409473094,223.0
0,0,1,0.0,78.25
0,0,1,2.0,10.4
0,1,0,2.316596195,36.38461538
0,0,1,0.0,100.6666667
0,0,1,0.0,265.0
0,0,1,2.0,80.796768421
0,0,1,1.0,29.3
0,0,0,0.0,85.5
0,0,0,0.845486111,28.8
0,0,0,1.618537666,25.07407407
0,0,1,0.338507878,539.5
0,0,0,0.0,99.75
0,1,1,0.405833333,150.0
0,1,1,0.446515892,74.36363636
0,1,1,1.0,33.0
0,0,0,0.670183486,90.83333333
0,0,0,0.658701533,92.41666667
0,0,1,0.333866545,68.375
0,1,1,3.865079365,75.6
0,1,0,1.0,26.1
0,1,1,0.0,107.4
0,0,0,1.426757813,109.7142857
0,0,0,0.0,453.5
0,0,1,0.0,62.33333333
0,0,1,2.0,26.25
0,0,0,0.145575927,45.460834932
0,1,0,1.152208202,7.827160494
0,0,0,0.311115843,78.26666667
0,1,0,0.0,280.75
0,0,1,0.371377733,75.65384615
0,0,1,0.0,54.6
0,0,0,0.0,129.3333333
0,0,1,4.0,86.5
0,0,1,1.0,77.5
0,0,0,0.0,62.909833059
0,0,0,0.0,28.05
0,0,1,0.0,131.6
0,0,0,0.737878788,165.0
0,0,0,0.0,45.66666667
0,0,1,2.0,22.25
0,0,0,0.528199566,33.73170732
0,0,0,2.0,18.0
0,0,0,1.0,133.5
0,1,1,1.0,51.28571429
0,0,1,0.941365979,64.66666667
0,1,1,0.266995614,80.47058824
0,1,1,1.334246575,182.5
0,0,1,2.111271676,129.75
0,0,0,1.020251397,33.5625
0,0,0,2.0,14.05263158
0,0,1,2.0,29.625
0,0,1,0.0,116.5
0,0,0,0.191430818,954.0
0,0,1,0.843533487,30.92857143
0,0,1,1.236738149,443.0
0,0,0,1.0,19.86666667
0,0,0,3.0,19.05263158
0,0,0,2.178429423,167.6666667
0,0,0,1.0,180.0
0,0,0,0.903338829,151.625
0,1,1,0.820786517,148.3333333
0,1,1,0.527817919,138.4
0,0,0,0.775477707,157.0
0,0,0,0.0,579.037254884
0,0,1,0.989837398,92.25
0,1,1,0.884382567,45.88888889
0,0,0,0.70511583,103.6
0,0,1,1.295212766,86.76923077
0,0,1,0.970119522,50.2
0,0,1,1.0,3.407407407
0,0,0,0.882246377,138.0
0,0,1,0.0,175.4
0,1,0,0.216380332,56.26666667
0,0,1,0.0,93.05555556
0,0,1,1.0,36.16666667
0,0,0,0.874501197,24.09615385
0,0,0,2.0,66.0
0,1,0,0.0,17.70967742
0,0,0,1.0,10.36666667
0,0,0,1.0,13.93333333
0,0,1,2.0,43.8
0,0,1,0.0,357.91382849
0,1,0,2.0,22.66666667
0,0,1,0.0,239.0
0,0,0,0.77056962,274.503626931
0,0,0,0.372704082,196.0
0,0,0,2.969512195,123.0
0,1,1,0.269955654,225.5
0,1,1,1.394083969,196.5
0,1,0,0.0,104.490187237
0,0,0,0.0,31.86666667
0,0,0,0.0,66.828695512
0,0,1,1.569842407,26.84615385
0,0,0,0.0,11.71428571
0,0,1,0.0,26.375
0,0,0,0.282701238,184.5714286
0,0,1,0.0,42.85714286
0,1,0,0.0,348.845822227
0,0,0,0.453726708,80.5
0,0,0,0.0,40.28571429
0,0,0,0.796619411,17.63461538
0,0,0,0.817114094,81.27272727
0,0,1,0.604718543,52.52173913
0,0,1,0.555936073,131.4
0,0,1,1.105143722,27.54166667
0,0,0,1.987755102,13.125
0,0,0,0.397442873,43.76190476
0,0,0,0.0,108.3333333
0,1,1,1.443675889,63.25
0,1,0,0.75154321,38.88
0,1,1,0.794021739,23.0
0,1,1,0.0,22.36842105
0,0,0,0.837729358,109.0
0,0,0,0.811666667,34.61538462
0,0,0,1.0,336.0
0,0,0,0.737878788,123.75
0,0,0,1.598468271,8.309090909
0,1,0,0.0,171.6
0,0,1,1.080621302,169.0
0,0,0,0.0,47.5
0,0,0,0.259594883,117.25
0,0,1,0.502407153,363.5
0,1,1,0.605721393,20.79310345
0,1,1,0.515889831,354.0
0,0,1,0.518821023,44.0
0,0,1,1.14678179,57.90909091
0,1,1,1.493865031,81.5
0,1,0,1.46686747,43.94117647
0,0,0,1.584598698,41.90909091
0,0,1,1.546031746,45.0
0,0,1,0.677643785,53.9
0,0,0,1.22979798,297.0
0,0,1,0.0,57.26315789
0,0,1,0.0,428.5
0,1,0,0.314599483,105.5454545
0,0,0,0.630829016,115.8
0,0,1,0.0,41.08333333
0,0,1,1.0,69.085229975
0,0,1,1.120398773,20.375
0,0,0,2.514629948,24.20833333
0,1,1,0.984501348,53.0
0,0,0,1.0,20.33333333
0,1,1,0.707163601,68.86666667
0,1,0,0.0,29.34615385
0,0,1,0.0,134.2
0,1,0,0.577014218,63.3
0,0,0,0.0,139.1
0,0,1,1.849367089,197.5
0,0,0,2.0,57.33333333
0,0,1,0.956151832,109.1428571
0,0,1,0.0,183.955757445
0,0,0,0.209552496,871.5
0,0,1,1.0,294.581190997
0,0,0,0.196265449,97.94736842
0,0,0,0.0,26.18518519
0,1,0,0.444343066,24.17647059
0,1,0,0.0,27.5
0,1,1,0.141460108,43.03333333
0,1,0,0.432248521,46.94444444
0,1,1,2.772296015,131.75
0,0,0,0.867062315,153.1818182
0,1,1,0.0,118.6666667
0,0,1,0.0,32.77777778
0,0,1,0.637434555,81.85714286
0,0,1,0.958661417,38.1
0,1,1,0.0,58.33333333
0,1,1,0.271158129,673.5
0,1,1,0.0,24.4
0,0,1,0.0,57.75
0,1,0,0.5151622,88.625
0,0,1,0.0,103.642435184
0,0,0,4.0,15.39130435
0,0,0,0.76975764,67.78571429
0,0,1,0.385691658,59.1875
0,1,1,2.0,347.0
0,0,0,0.0,29.1
0,0,1,0.459626678,238.4
0,0,1,0.0,32.07142857
0,1,1,1.0,26.6
0,0,0,0.430212014,84.9
0,0,0,1.0,51.66666667
0,0,1,1.490816327,37.69230769
0,0,1,0.0,51.16666667
0,1,1,0.0,52.4
0,0,0,1.667808219,109.5
0,0,1,3.0,30.0
0,1,1,0.0,91.0
0,0,0,1.0,59.4
0,0,0,1.0,41.5
0,0,1,0.780448718,17.33333333
0,1,1,1.0,16.7
0,0,0,0.40071311,58.80645161
0,0,1,0.987162162,65.29411765
0,0,1,0.346208531,527.5
0,1,0,0.136185682,113.956927309
0,0,0,2.0,16.66666667
0,0,1,0.0,23.60714286
0,0,1,1.423976608,57.0
0,0,0,0.0,25.0
0,0,0,0.767331933,43.27272727
0,1,0,0.0,25.36666667
0,0,0,2.0,38.0
0,0,1,0.662885662,42.38461538
0,0,1,0.766794962,18.55844156
0,1,0,3.0,159.0
0,1,0,0.0,55.75
0,0,1,1.0,15.6
0,0,1,2.0,24.5
0,0,0,0.0,33.0
0,0,1,2.0,12.26923077
0,0,1,0.0,205.625
0,0,0,0.0,82.2
0,0,1,0.569812793,71.22222222
0,1,1,0.0,398.75
0,0,0,0.334784601,181.8333333
0,0,1,1.205445545,41.31818182
0,1,1,2.25462963,732.609761353
0,0,1,2.0,45.2
0,0,1,0.0,24.56521739
0,1,0,0.299630845,93.76923077
0,0,1,0.0,73.92768973
0,0,0,0.961184211,8.717842905
0,1,0,1.570967742,15.5
0,0,1,0.780448718,187.2
0,0,0,0.0,98.88888889
0,0,0,0.461174242,8.425531915
0,0,1,1.0,16.66666667
0,0,0,1.0,20.41666667
0,0,0,0.0,30.951139075
0,0,1,1.2175,300.0
0,0,0,1.630580357,25.444363611
0,0,1,1.0,25.33333333
0,1,1,1.515560166,80.33333333
0,0,0,0.797489083,65.42857143
0,1,1,0.0,63.66666667
0,0,0,2.0,9.909090909
0,0,1,0.0,9.0
0,0,1,0.0,25.625
0,0,0,0.153789474,148.4375
0,0,1,0.0,143.191978178
0,0,1,0.330244123,110.6
0,0,1,0.0,193.097167893
0,0,1,0.0,27.7
0,0,1,1.0,66.33333333
0,0,0,1.0,18.8
0,1,0,0.215486726,27.33870968
0,0,0,0.0,177.0
0,0,0,0.0,112.0
0,0,0,0.0,21.28571429
0,0,0,0.815290179,56.0
0,0,1,1.315031503,20.2
0,0,0,1.0,15.65217391
0,0,0,0.465286624,157.0
0,1,1,0.157367514,77.36666667
0,0,0,0.0,408.0
0,0,1,0.0,166.4
0,0,0,0.871718377,2.159793814
0,0,0,0.859411765,31.48148148
0,0,0,0.0,152.1666667
0,0,0,0.804515419,32.42857143
0,1,0,0.997042766,31.4
0,0,0,0.0,35.527375332
0,0,0,4.0,24.58333333
0,0,1,0.401373626,56.875
0,0,0,1.0,33.83333333
0,0,0,0.695714286,27.63157895
0,0,1,0.0,9.571428571
0,0,0,0.634114583,115.2
0,0,0,0.0,29.66666667
0,1,0,0.0,18.2
0,0,1,2.356451613,155.0
0,0,1,0.0,111.6666667
0,1,1,1.0,21.77777778
0,0,0,2.222616633,41.08333333
0,0,0,0.497164247,104.952381
0,0,1,0.0,230.5
0,0,1,2.484693878,49.0
0,0,0,1.385271808,79.1
0,0,1,1.652714932,26.0
0,0,0,0.73937247,164.6666667
0,1,1,0.709223301,128.75
0,0,1,0.673271889,22.14285714
0,1,1,0.369312437,197.8
0,1,1,0.351201923,61.17647059
0,0,0,0.954486063,164.0
0,0,0,0.525539568,40.88235294
0,1,0,0.206589367,442.0
0,0,1,1.0,35.8
0,0,1,0.0,113.3333333
0,1,1,0.589112903,38.75
0,0,0,0.670183486,72.66666667
0,0,0,1.0,57.83333333
0,0,0,0.0,38.77272727
0,0,0,0.0,5.149152542
0,1,0,1.0,49.8
0,1,0,0.704209512,9.43030303
0,1,1,0.0,25.03030303
0,1,0,0.461174242,99.0
0,0,1,2.83873057,21.44444444
0,0,0,0.476205997,15.34
0,0,1,1.0,24.33333333
0,1,0,0.305648536,70.29411765
0,1,0,0.585336538,208.0
0,0,1,3.0,11.71428571
0,1,0,1.060232221,114.8333333
0,0,1,1.0,14.66666667
0,0,1,0.356341463,205.0
0,0,1,1.0,50.4
0,0,1,0.173680456,80.88461538
0,1,1,0.802747253,101.1111111
0,0,0,0.835812357,62.42857143
0,0,1,0.0,43.66666667
0,1,1,0.0,67.54545455
0,0,1,2.0,49.0
0,0,1,0.938946015,19.45
0,0,1,0.0,214.0
0,0,1,0.345553453,21.14
0,0,0,0.912364696,240.2
0,1,0,0.0,196.3333333
0,0,0,0.282920217,99.30769231
0,0,0,0.57519685,105.8333333
0,0,0,1.0,173.5
0,0,1,1.0,36.8
0,1,0,0.588164251,124.2
0,0,1,0.37194501,39.28
0,0,0,0.0,24.71428571
0,1,1,0.638548951,95.33333333
0,0,0,0.0,223.0
0,1,0,3.141935484,46.5
0,0,1,0.0,31.9
0,0,1,1.0,24.54545455
0,0,1,2.0,19.2
0,1,1,0.0,220.5
0,0,0,2.0,125.0
0,0,1,1.541139241,22.57142857
0,0,1,0.495590231,73.7
0,0,1,1.0,1.861987503
0,0,1,1.0,29.33333333
0,0,0,1.129057187,92.42857143
0,0,0,0.0,76.0
0,0,1,0.568925234,53.5
0,0,1,0.28805205,105.6666667
0,1,1,1.0,4.971830986
0,0,0,0.271965748,63.95238095
0,0,0,0.0,416.0
0,0,0,0.764921466,39.79166667
0,1,1,2.352657005,41.4
0,0,0,0.0,21.9
0,1,0,0.261453114,174.625
0,1,1,0.0,38.88888889
0,1,0,1.150997899,119.0
0,0,1,1.055635838,148.313550794
0,0,1,0.0,78.6
0,1,0,1.0,339.0
0,0,1,1.95844504,74.6
0,0,0,0.0,124.75
0,0,0,1.588043478,92.0
0,1,1,0.524031564,25.81481481
0,1,0,1.0,11.69565217
0,1,1,0.0,7.5
0,1,0,0.40993266,24.08108108
0,0,1,0.790584416,24.31578947
0,0,0,0.797489083,16.35714286
0,1,0,2.548255814,215.0
0,0,1,0.0,34.26666667
0,0,1,0.968832891,37.7
0,0,0,0.0,80.17647059
0,1,1,1.539839798,395.3333333
0,0,1,2.0,8.307692308
0,0,1,0.0,86.66666667
0,0,0,1.255154639,34.23529412
0,0,1,0.177305825,1030.0
0,0,1,1.506185567,44.09090909
0,0,0,1.062390925,55.4516129
0,0,1,0.350527831,347.3333333
0,1,0,0.456277327,266.8333333
0,0,1,2.0,45.5
0,1,1,2.0,29.25
0,1,1,0.0,36.7
0,0,0,2.0,17.5
0,0,0,2.0,28.125
0,0,1,0.291267943,313.5
0,1,1,0.269756278,150.4444444
0,1,0,0.0,981.0
0,0,1,0.42920094,85.1
0,0,0,0.0,97.0
0,0,1,0.0,113.462579293
0,0,1,0.0,33.75
0,0,0,2.0,11.4
0,0,1,0.324090506,66.29411765
0,1,1,2.0,60.66666667
0,0,1,1.0,38.71428571
0,0,1,0.0,13.943232164
0,0,1,0.0,17.66666667
0,0,0,0.0,207.6666667
0,0,0,0.913125,66.66666667
0,0,1,2.0,148.0
0,0,0,1.0,41.125
0,0,0,0.0,146.5
0,0,1,0.184469697,17.2173913
0,0,0,2.152750491,31.8125
0,0,1,2.0,65.0
0,0,1,0.0,12.83333333
0,0,0,0.792299349,57.625
0,1,1,0.541111111,75.0
0,0,1,0.541111111,225.0
0,0,0,0.240771259,108.3571429
0,1,0,0.0,8.75
0,0,0,1.0,68.6
0,0,0,0.0,69.25
0,1,1,0.33913649,46.82608696
0,0,1,0.97922252,46.625
0,0,0,1.922368421,76.0
0,0,1,0.0,146.6363636
0,0,0,1.840050378,56.71428571
0,0,1,0.989837398,73.8
0,0,1,1.0,27.5
0,0,0,1.82625,80.0
0,0,0,0.0,101.5555556
0,0,0,0.283139535,86.0
0,0,1,2.0,60.33333333
0,1,1,0.517351275,88.25
0,0,1,0.503099174,40.33333333
0,0,1,1.0,30.125
0,1,1,0.964993395,94.625
0,0,1,0.0,31.25
0,1,0,0.2171522,60.07142857
0,1,0,2.0,106.0
0,0,0,0.0,79.45454545
0,0,0,0.400054765,365.2
0,1,1,0.0,97.28571429
0,1,1,0.718996063,101.6
0,0,1,1.531446541,29.8125
0,0,0,0.865521327,140.6666667
0,1,1,0.545149254,258.143061898
0,0,0,0.30796796,11.74257426
0,0,0,0.191531201,112.1764706
0,0,0,2.831395349,23.88888889
0,0,0,0.352557915,86.33333333
0,0,1,1.0,96.191967159
0,1,1,0.0,257.022234441
0,0,1,0.0,162.0
0,0,0,0.447062424,136.1666667
0,0,1,0.0,29.5
0,0,1,0.352898551,345.0
0,0,0,0.396149675,43.9047619
0,0,0,1.054416859,54.125
0,0,0,0.490268456,168.999980695
0,0,0,0.596488841,30.1147541
0,0,0,0.16262244,70.1875
0,0,0,0.671415441,136.0
0,1,0,0.709223301,32.1875
0,0,1,1.0,33.83383551
0,1,1,0.317470665,62.18918919
0,0,1,0.0,59.5
0,0,0,0.0,36.6
0,0,1,2.0,60.365185914
0,0,1,1.0,10.44444444
0,0,1,2.36663067,66.14285714
0,0,1,0.332650273,137.25
0,0,1,0.757780083,80.33333333
0,1,0,0.0,212.459320733
0,0,0,0.519559033,234.3333333
0,1,0,1.656462585,31.5
0,1,1,0.952411995,76.7
0,0,0,0.172858495,55.60526316
0,0,0,0.0,80.557231422
0,0,1,0.234585742,37.07142857
0,0,1,0.56627907,80.625
0,1,1,0.592938312,61.6
0,0,1,0.339451673,107.6
0,0,1,3.0,33.5
0,0,1,0.677643785,23.522674462
0,0,0,0.693074004,16.46875
0,1,0,0.0,19.4
0,1,0,1.0,32.9
0,1,0,0.0,32.4
0,0,0,2.341346154,39.0
0,0,1,0.0,206.5
0,0,1,0.0,30.0
0,1,1,0.0,4.5
0,0,0,0.0,90.0
0,0,1,1.739285714,45.0
0,0,0,0.53477306,170.75
0,1,1,0.0,41.0
0,0,1,1.812655087,17.52173913
0,0,0,1.187804878,123.0
0,0,1,0.0,53.0
0,0,0,0.0,72.14285714
0,0,0,1.0,20.375
0,0,1,0.0,33.8
0,1,1,2.0,8.294117647
0,1,1,3.0,21.18181818
0,1,1,1.0,9.789473684
0,0,0,1.882731959,8.622222222
0,0,1,1.506185567,31.29032258
0,0,1,1.35528757,35.93333333
0,0,1,1.0,65.4
0,0,1,0.784640172,66.5
0,0,1,1.028873239,20.0
0,0,1,0.0,36.597112387
0,0,0,0.425203725,57.26666667
0,1,0,0.280961538,76.47058824
0,0,0,0.845877721,10.42995169
0,0,1,0.0,53.18181818
0,1,1,0.0,65.0
0,0,0,0.0,28.91176471
0,0,1,0.0,119.760217963
0,0,1,1.0,9.881651512
0,1,1,2.883552632,76.0
0,0,0,0.340242198,63.14705882
0,1,0,0.668956044,91.0
0,0,1,1.685769231,130.0
0,0,1,3.0,44.0
0,0,0,1.0,8.5
0,1,1,0.958661417,42.33333333
0,0,0,0.0,210.5
0,0,0,0.641539813,19.19101124
0,0,0,0.799234136,38.08333333
0,0,0,0.53011611,43.0625
0,0,1,0.386099366,236.5
0,0,0,0.904084158,43.500827934
0,1,1,2.0,40.2
0,0,1,0.903338829,404.3333333
0,0,0,0.53477306,341.5
0,1,1,0.0,40.28
0,1,0,1.0,55.33333333
0,1,1,1.0,109.5
0,0,1,0.976604278,74.8
0,0,1,0.0,320.5
0,0,0,0.0,51.830358639
0,0,1,0.29622871,49.32
0,1,0,0.256676037,237.1666667
0,0,1,0.0,52.26666667
0,0,0,0.934143223,32.58333333
0,0,0,0.0,51.4
0,0,1,1.875481386,51.93333333
0,0,1,0.511554622,119.0
0,0,1,0.0,154.1
0,0,1,2.0,16.9375
0,1,0,0.535557185,25.73584906
0,0,1,1.0,26.031494695
0,0,1,0.580683625,179.7142857
0,1,1,0.332045455,183.3333333
0,1,1,2.0,23.22222222
0,1,0,0.867577197,70.16666667
0,0,0,0.75621118,97.090364314
0,0,1,0.995231608,73.4
0,0,0,0.57519685,46.46341463
0,1,0,1.0,12.42857143
0,0,1,0.503099174,103.7142857
0,1,1,0.0,27.44444444
0,1,1,0.165871935,81.55555556
0,0,0,0.0,119.0
0,0,0,0.718289086,203.4
0,1,1,0.473735409,260.935050908
0,0,1,1.590348331,32.80952381
0,0,0,0.0,11.7
0,0,0,4.0,155.5
0,1,1,0.204392837,127.6428571
0,0,0,0.642480211,43.73076923
0,0,1,0.0,20.32
0,0,1,0.536343612,48.64285714
0,0,1,0.598770492,43.57142857
0,0,0,0.509414226,102.4285714
0,0,0,0.165122061,26.130482457
0,0,0,1.0,14.78947368
0,0,0,0.253118503,144.3
0,0,0,0.0,35.5
0,0,0,0.0,194.0
0,0,0,0.0,104.0
0,0,1,0.0,75.0
0,0,1,1.0,12.44444444
0,0,1,1.775212637,54.86666667
0,1,1,0.0,5.75
0,0,1,0.483774834,151.0
0,0,0,0.813474388,112.25
0,0,0,0.0,22.0
0,0,1,0.415056818,293.3333333
0,0,1,2.0,46.6
0,1,0,0.0,15.66666667
0,1,1,0.0,60.84615385
0,0,0,1.0,91.132409651
0,0,1,1.637892377,29.73333333
0,0,1,1.40661104,43.27777778
0,0,0,2.0,177.532431026
0,0,0,0.537132353,170.0
0,0,1,1.399425287,39.15
0,0,0,0.815745394,71.64
0,0,0,0.944612069,37.41935484
0,0,1,0.0,29.16981132
0,0,0,0.198074837,87.80952381
0,0,1,0.0,170.80577811
0,0,1,1.136080871,19.48484848
0,0,1,0.405382908,450.5
0,0,0,0.0,57.5
0,0,0,0.0,40.0
0,1,1,0.47496749,307.6
0,0,0,0.0,163.0
0,0,0,0.0,112.8
0,0,0,1.0,28.33333333
0,1,1,2.048130841,12.73809524
0,0,1,0.0,120.250987497
0,0,1,0.525917927,694.5
0,0,0,0.817114094,89.4
0,0,1,0.562788906,54.08333333
0,0,1,3.0,60.83333333
0,1,1,0.402257709,33.62962963
0,1,0,1.914809961,41.24324324
0,0,0,0.971409574,102.5454545
0,1,1,0.668956044,19.15789474
0,0,1,0.199046322,305.8333333
0,0,1,1.383522727,70.4
0,0,1,0.0,39.0
0,0,1,0.0,53.0
0,0,1,0.0,68.4
0,0,1,0.349856322,7.510791367
0,0,1,1.365420561,107.0
0,0,0,0.661684783,331.2
0,0,0,2.0,27.66666667
0,0,0,0.90858209,134.0
0,0,0,1.122119816,217.0
0,0,0,1.0,92.5
0,1,0,0.644179894,22.68
0,0,0,0.310322855,28.02380952
0,0,1,2.0,68.8
0,0,0,1.937665782,75.4
0,0,0,1.243757094,18.35416667
0,0,1,0.0,42.17647059
0,0,1,0.536343612,42.5625
0,0,1,0.758304498,48.16666667
0,0,0,0.0,48.2
0,0,0,0.661684783,78.85714286
0,1,0,0.0,18.83333333
0,1,1,0.981854839,62.0
0,0,0,0.504140787,43.90909091
0,1,1,0.269159912,103.920339946
0,0,0,2.914228723,24.25806452
0,0,1,0.0,99.4
0,0,1,2.0,53.66666667
0,1,0,2.0,96.66666667
0,0,1,1.0,5.615384615
0,0,1,0.0,124.5
0,0,0,0.0,109.6
0,0,0,1.57775378,46.3
0,0,1,0.0,65.66666667
0,0,0,0.277334852,146.3333333
0,0,0,0.747697032,195.4
0,1,0,0.672033119,41.80769231
0,0,0,0.184097782,248.0
0,1,1,1.017409471,119.6666667
0,0,1,0.817114094,335.25
0,0,0,0.0,337.6
0,0,0,1.953208556,374.0
0,0,0,2.824097938,10.77777778
0,1,1,0.0,37.35
0,0,0,0.708306399,221.0
0,0,1,1.0,29.9
0,1,1,0.0,47.25
0,0,0,0.68656015,16.625
0,0,0,0.559341501,54.41666667
0,0,1,0.971409574,3.990698955
0,1,0,1.461,150.0
0,0,1,1.275611176,286.3333333
0,0,0,0.0,25.75
0,0,0,0.0,31.2
0,0,1,0.0,7.041666667
0,0,1,0.790584416,462.0
0,1,1,0.0,106.941726717
0,0,0,0.527436823,25.64814815
0,0,0,0.972703063,24.22580645
0,1,0,0.0,23.4
0,0,0,0.0,453.0
0,0,1,0.0,70.9375
0,0,0,0.0,423.2
0,0,1,0.0,16.27272727
0,0,0,1.0,13.54545455
0,0,1,1.0,117.0
0,1,1,1.0,102.0
0,1,1,0.461757269,31.64
0,0,0,0.94379845,86.0
0,1,0,0.324666667,6.465517241
0,0,1,3.462085308,38.36363636
0,0,1,0.657515752,74.06666667
0,0,1,0.0,17.1875
0,0,1,1.82625,66.66666667
0,1,1,2.0,69.0
0,0,1,0.0,733.0
0,1,0,2.0,64.2
0,0,0,0.0,76.958673999
0,0,0,0.740872211,164.3333333
0,0,1,1.0,11.0
0,0,1,0.0,120.0
0,0,0,0.809866962,225.5
0,0,1,0.677643785,89.83333333
0,0,0,0.465286624,130.8333333
0,0,0,0.315960208,115.6
0,0,1,0.0,13.72727273
0,0,1,0.0,26.6
0,0,1,0.0,67.16666667
0,0,0,0.63966725,142.75
0,0,0,0.0,287.6
0,1,0,2.0,13.25
0,0,1,0.0,23.0
0,1,0,0.0,202.5
0,0,1,0.0,18.0952381
0,0,1,0.319274476,44.0
0,0,0,1.281578947,71.25
0,0,0,0.906327543,80.6
0,1,1,1.616150442,90.4
0,0,1,1.585286458,67.76470588
0,0,1,0.709223301,515.0
0,0,0,1.869880546,32.55555556
0,0,0,0.850407451,9.336956522
0,0,1,0.253469813,160.1111111
0,0,0,1.974324324,6.021157822
0,1,1,1.259482759,22.30769231
0,0,0,0.185312024,26.28
0,0,0,0.565402477,129.2
0,1,0,0.0,79.85714286
0,0,0,0.685272045,161.492234357
0,0,1,1.17949408,132.7142857
0,0,1,0.837729358,218.0
0,0,1,0.796909091,137.5
0,0,1,0.972703063,83.44444444
0,0,0,1.0,80.5
0,0,0,0.342314902,53.35
0,1,1,2.0,41.08889414
0,0,0,0.0,16.875
0,0,0,0.0,251.6666667
0,0,1,0.490268456,124.1666667
0,0,1,1.0,82.66666667
0,0,1,0.77056962,47.4
0,0,0,0.995231608,122.3333333
0,0,0,0.389184869,625.6666667
0,0,1,0.75,46.38095238
0,0,1,1.163216561,188.4
0,1,0,0.244969819,186.375
0,0,0,3.0,24.18181818
0,0,1,1.49692623,244.0
0,0,1,0.405382908,112.625
0,0,0,0.448159509,27.16666667
0,0,1,2.501712329,25.76470588
0,0,1,1.0,34.22222222
0,0,0,0.484416446,150.8
0,0,0,0.372704082,65.33333333
0,0,0,1.0,29.16666667
0,0,0,1.591503268,114.75
0,0,1,0.563657407,129.6
0,0,1,2.0,25.5
0,0,0,1.383522727,58.66666667
0,0,1,3.0,12.18181818
0,0,0,0.800986842,25.33333333
0,0,0,0.0,132.8181818
0,0,1,0.448710074,14.8
0,1,1,2.0,66.75
0,0,0,2.0,30.22222222
0,0,1,0.0,108.0
0,0,0,0.288735178,115.0
0,0,0,0.0,22.75
0,0,0,0.0,191.6666667
0,0,0,0.597790507,244.4
0,0,0,0.58721865,41.46666667
0,0,1,0.595840131,613.0
0,0,1,0.675138632,108.2
0,0,1,1.15585443,52.66666667
0,0,1,0.347857143,80.76923077
0,1,1,0.646460177,94.16666667
0,1,1,0.868608799,140.1666667
0,0,1,0.749230769,121.875
0,0,1,0.0,36.9375
0,1,1,2.399802891,42.27777778
0,0,0,0.0,14.0
0,1,0,0.239508197,305.0
0,0,0,0.301361386,404.0
0,0,0,2.0,36.5
0,0,1,0.0,57.5
0,0,0,1.0,18.4
0,1,1,0.447062424,74.27272727
0,0,1,0.0,70.66666667
0,0,0,0.981854839,12.82758621
0,0,1,0.255956552,713.5
0,0,1,0.703757225,259.5
0,0,1,0.0,9.0
0,0,1,0.0,80.69230769
0,0,1,0.0,122.0
0,1,1,0.480592105,76.0
0,0,0,1.0,122.0
0,1,1,0.599753695,243.6
0,1,1,0.301361386,121.2
0,0,0,0.390641711,51.94444444
0,0,0,0.0,23.4
0,1,0,0.0,171.6666667
0,1,1,0.0,65.0
0,0,1,0.0,284.5
0,0,1,0.775477707,235.5
0,1,0,0.399835796,304.5
0,0,0,0.277124431,263.6
0,1,1,0.714774951,73.0
0,0,1,1.889224138,48.33333333
0,0,0,1.0,10.0
0,0,1,0.992527174,184.0
0,1,1,1.0,25.66666667
0,0,0,0.451762523,55.75862069
0,1,0,0.151871102,400.8333333
